counts
9.4140625
8.5234375
0.71923828125
0.21484375
0.05938720703125
0.028411865234375
0.0234375
0.0232696533203125
0.0229034423828125
0.0231781005859375
0.0232696533203125
0.0234375
0.0239715576171875
0.0234375
0.0237884521484375
0.0239715576171875
0.024688720703125
0.0241546630859375
0.024322509765625
0.0244140625
0.0247650146484375
0.024505615234375
0.02459716796875
0.0250396728515625
0.0257415771484375
0.025482177734375
0.025665283203125
0.025665283203125
0.025482177734375
0.0260162353515625
0.0261993408203125
0.0263671875
0.0267181396484375
0.0270843505859375
0.02752685546875
0.0269927978515625
0.02734375
0.0268096923828125
0.0267181396484375
0.026275634765625
0.0268096923828125
0.0267181396484375
0.0263671875
0.026641845703125
0.0263671875
0.0260162353515625
0.025665283203125
0.025665283203125
0.02557373046875
0.0251312255859375
0.0252227783203125
0.025665283203125
0.025299072265625
0.0247650146484375
0.024688720703125
0.0244140625
0.024322509765625
0.024688720703125
0.0239715576171875
0.024322509765625
0.024322509765625
0.0237884521484375
0.0238800048828125
0.023712158203125
0.0241546630859375
0.0244140625
0.0267181396484375
0.030548095703125
0.033843994140625
0.03631591796875
0.034820556640625
0.0306396484375
0.0286865234375
0.02752685546875
0.0281524658203125
0.02850341796875
0.0283203125
0.027252197265625
0.0269012451171875
0.0250396728515625
0.024322509765625
0.0239715576171875
0.02362060546875
0.0232696533203125
0.022735595703125
0.0222930908203125
0.0222015380859375
0.0229034423828125
0.022369384765625
0.02264404296875
0.022369384765625
0.0229034423828125
0.022735595703125
0.0228118896484375
0.0231781005859375
0.0231781005859375
0.0237884521484375
0.0237884521484375
0.0247650146484375
0.025482177734375
0.0260162353515625
0.026641845703125
0.025390625
0.025299072265625
0.0240631103515625
0.0247650146484375
0.0257415771484375
0.0260162353515625
0.0270843505859375
0.0283203125
0.0291290283203125
0.0296630859375
0.029388427734375
0.0298309326171875
0.0302734375
0.0306396484375
0.0306396484375
0.0309906005859375
0.03204345703125
0.03277587890625
0.033203125
0.03375244140625
0.034088134765625
0.037384033203125
0.045196533203125
0.0673828125
0.107421875
0.15185546875
0.168701171875
0.1473388671875
0.100341796875
0.060211181640625
0.039337158203125
0.0316162109375
0.03125
0.0345458984375
0.039154052734375
0.0443115234375
0.046356201171875
0.043670654296875
0.04022216796875
0.03594970703125
0.0355224609375
0.0394287109375
0.047576904296875
0.061187744140625
0.0732421875
0.07440185546875
0.06329345703125
0.05059814453125
0.040130615234375
0.0364990234375
0.034820556640625
0.0341796875
0.03533935546875
